col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
40,5.862211258251493,6.480823846077477,7.157280525014809,5.686457819785518,5.429311040981433,5.394545416505436,5.665665905095119,7.575715351612278,6.176892958596025,5.579700295289635,5.834871321989709,5.533293429496899,8.790055348280623,9.693412981971383,5.686937761978794,7.288542099697715,5.972139643919139,9.069726002854583,6.272494850666243,6.344463727540961,6.676647536774349,5.258744021055984,6.266455161739626,5.4142654333246725,5.81152563127586,6.338232669451694,6.65900270683264,6.96771411585293,6.040712016783056,5.645791695843272
41,5.773902257030416,6.953022473479931,7.313093419989814,4.467638602077761,5.308278168132475,5.007579902986226,5.538125839207653,6.1845057355469635,6.669518693905763,5.464282095222284,6.2209627342721845,5.221167297323004,10.897548325052565,10.01836478700493,5.273914319016415,6.329735100283029,4.931813775086447,7.011455848482218,7.2046708342101695,5.011168053076065,6.365628891630348,5.319801479245023,6.331914206318078,6.967936368232397,4.865724482822776,5.585305643390425,6.4473944031199775,6.435773950750756,6.491998794978393,5.445148694323587
42,5.2710621818349175,6.0204867546776235,7.332172196991504,3.8336050306067238,5.011822423279122,4.890596667747715,5.232051882115874,5.744130198251607,5.6091649056691395,5.928863264763606,4.82822415717965,4.456278475095243,8.336526092018271,8.364859049953854,4.958089042239311,5.137770323122847,5.3604697278612505,5.170249336074717,6.037842803968507,5.2769196423356535,6.80563121358081,4.631755354888478,6.952358952252458,6.278089852459812,4.816321785027434,5.421790469418508,4.900001008986332,6.0242138015572655,4.95524329944228,6.76356596482518
43,6.031110507359427,5.210404276780222,7.568151067274453,4.222881640470577,5.175209594826258,5.021346809666271,4.064229164291877,4.584847639781731,5.826750502690404,4.771934413346712,4.807352506381701,4.121005649590071,9.321305188685136,7.6727184303252205,4.318703331575802,4.454035308066584,4.330106484089624,4.568522681585896,7.24135689054044,4.611903435382048,7.399302958063469,5.034995074881577,8.255408001944353,6.775140240198074,3.9385640882538153,5.3429737684355665,5.105546170385744,5.625955789266368,4.766597486611168,5.612697675769562
44,5.385025315712221,4.494198669510685,8.702360290564325,4.330770344016333,3.4675865413053675,4.577824635221206,4.278914799099831,4.33482224749695,5.491770018221731,4.551784436864271,4.288572426676884,4.758494770792887,9.648490064474691,8.737724025303862,3.4314005464181285,3.8203330522220025,3.8689923039775365,4.1265241273402475,5.153233539627999,3.963082298113374,6.676318241079404,3.95577499434987,9.250008188703573,5.521875582250269,4.2795840766256195,4.402859524765579,3.814837266155835,4.383824683219695,4.476175442938413,5.155238309092436
45,5.305003484934623,4.336953112884345,11.16872941118272,3.9003082230808395,3.581123789954399,4.320293555066257,3.636147328298245,3.567547361219703,5.027884758700763,4.540818075551989,4.282407255526355,4.231578251042456,10.29685204498505,9.302310739452546,3.861232617505117,3.99935666791007,4.13645956695815,4.829851231188909,4.827185053520422,4.423882258322875,6.934674709123001,3.7617109033095897,9.354505028708981,3.7819398718642816,4.052886991158056,4.357449738829033,3.7061544842990735,3.833577383168152,3.870882049157809,4.353345788575968
46,4.303591954804631,4.523769653510845,9.97545948702695,3.3215346062879347,3.459278660020415,4.037098202246925,3.1571145437478965,2.9801764642646167,5.443867735580488,3.1938913725005014,3.5371956422520445,3.710207265445209,8.794000172882544,7.366401344786555,3.6241444093270347,3.372718162945798,3.8295699590862653,5.692777325895937,5.020615706499121,3.8810653296814213,6.897648303453696,3.2944545277811654,8.066732434041569,3.4717946507969666,3.1518794459923782,5.174632679525926,4.125127828562814,3.6242944563364077,3.208882643355926,5.083936871388439
47,4.102171161234969,3.940604959102245,10.72172779838063,2.8222173345629598,3.1107548352933723,4.459070531729203,2.9488900118170402,3.684066388595164,4.844281302825615,4.1690337689377355,2.888982091283643,4.256781938736321,5.276640978737801,8.06590502207799,2.867368000439585,3.2074008902419404,3.5134698440314915,4.603551458991417,5.236097795410554,2.8021522775980356,7.1881526981056325,3.4199849956060735,7.096301683288742,3.890322874380181,2.8642399452966316,3.4999147199161085,3.074557787882648,3.3528310882019463,3.2453450944244566,5.179779675717821
48,3.0675328799754875,3.6770000101944533,5.065082801116971,2.101630181106451,2.4552004798229055,3.337653282384334,2.46069901247713,3.532637185601606,4.255296658154584,3.5828099311129513,2.578199499199252,3.194433695239096,5.25146125370034,6.726518775079882,2.840558598100751,3.379842567855773,2.719311849740458,3.691992765551444,4.1187271663722935,2.7734173828676933,5.971215976385702,2.5986375532721318,7.092840996096106,2.732702969336809,2.5293138259217307,2.564232793587762,2.6511231351813547,3.0612076267077293,2.5282040641481207,4.486238451953895
49,2.3337495364430416,3.9323369256826335,3.701361389748614,2.419447073433856,2.717170957115811,2.7479731464264745,2.7444283930194158,3.0647018483292987,5.015764404222578,3.4698235771313923,2.3323610861869293,2.6085639960520157,5.231626750574881,7.899646949616567,2.3467864510289482,3.22820683215439,2.7968867578859413,4.008299994839637,3.265696457117384,2.2675814297688723,6.485955864907488,2.0697891902364707,4.038671208760681,2.4450385842120115,2.5035775457733944,2.4455757892530405,3.076548024154413,2.6345333582674435,2.056344041090219,4.028611825781125
50,2.0868821860545617,4.495327478161604,3.1894753089969696,2.063983396504021,2.2940678403789327,2.0499229985939227,2.338986644013019,2.388628879743959,4.231592204488443,4.941102590861524,1.8948871799847389,2.4339688005905247,5.808251987719892,9.537450980344742,2.045614861547762,2.367843003954795,2.1046942475153263,2.065435198566612,3.1993802495118295,1.7655040983246995,6.178070948876702,2.102246407274899,4.8379014893164545,1.655263269200935,1.9612327675791685,1.7169810154477383,2.592279036337386,2.238583235955627,2.3909399656297015,3.934006319660477
